index,Order ID,Date,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-country,B2B
70442,408-5390792-6478701,05-14-22,Top,XXL,1,INR,387.0,NOIDA,UTTAR PRADESH,IN,False
70445,405-6365130-1033928,05-14-22,kurta,XL,1,INR,449.0,Pune,MAHARASHTRA,IN,False
70449,404-7549925-8566708,05-14-22,Western Dress,L,1,INR,625.0,Opp Tata motor.ajmera,MAHARASHTRA,IN,False
70450,406-6258587-6645924,05-14-22,Set,L,1,INR,852.0,VASAI VIRAR,MAHARASHTRA,IN,False
70453,408-4289669-5012341,05-14-22,kurta,XXL,1,INR,301.0,KANPUR,UTTAR PRADESH,IN,False
70454,171-2829772-3870764,05-14-22,Set,M,1,INR,1186.0,NEW DELHI -110067,DELHI,IN,False
70459,404-6613659-0105159,05-14-22,kurta,S,1,INR,523.0,RAJPURA,PUNJAB,IN,False
70467,402-5021428-4281127,05-14-22,Set,L,1,INR,1299.0,ONGOLE,ANDHRA PRADESH,IN,False
70468,407-8257944-9433114,05-14-22,kurta,3XL,1,INR,349.0,BENGALURU,KARNATAKA,IN,False
70471,402-6471898-2301165,05-14-22,kurta,L,1,INR,301.0,GUWAHATI,ASSAM,IN,False
70473,402-1421544-9325930,05-14-22,Western Dress,3XL,1,INR,771.0,BANGALORE,KARNATAKA,IN,False
70474,405-8298615-3601949,05-14-22,kurta,6XL,1,INR,925.0,JAIPUR,RAJASTHAN,IN,False
70477,407-3652628-1429924,05-14-22,Set,XL,1,INR,560.0,NEW DELHI,DELHI,IN,False
70480,402-8144447-4969168,05-14-22,Set,M,1,INR,833.0,TARAKESWAR,WEST BENGAL,IN,False
70482,404-5093023-2586739,05-14-22,kurta,S,1,INR,459.0,BHUBANESWAR,ODISHA,IN,False
70484,403-8237503-0711506,05-14-22,Western Dress,S,1,INR,443.0,MUMBAI,MAHARASHTRA,IN,False
70490,171-0764864-3177131,05-14-22,Set,M,1,INR,1186.0,UDUPI,KARNATAKA,IN,False
70491,171-3565809-1403544,05-14-22,kurta,L,1,INR,396.0,UPPER TADONG,SIKKIM,IN,False
70492,402-6114305-5421117,05-14-22,kurta,M,1,INR,301.0,Bangalore,KARNATAKA,IN,False
70493,402-6114305-5421117,05-14-22,kurta,M,1,INR,345.0,Bangalore,KARNATAKA,IN,False
70499,404-2921989-6729919,05-14-22,kurta,L,1,INR,487.0,Delhi,New Delhi,IN,False
70500,403-9554479-4789947,05-14-22,kurta,L,1,INR,325.0,CHENNAI,TAMIL NADU,IN,False
70503,405-3002343-4785909,05-14-22,kurta,L,1,INR,301.0,TALIKKULAM,KERALA,IN,False
70504,405-2329564-5861907,05-14-22,Top,L,1,INR,388.0,Hyderabad,TELANGANA,IN,False
70505,403-1374457-4430765,05-14-22,Set,3XL,1,INR,653.0,MUMBAI,MAHARASHTRA,IN,False
70511,408-7256076-9417925,05-14-22,kurta,3XL,1,INR,319.0,JAMMU,JAMMU & KASHMIR,IN,False
70512,403-3525666-8407508,05-14-22,kurta,L,1,INR,603.0,ALLAHABAD,UTTAR PRADESH,IN,False
70513,402-0233621-3841124,05-14-22,kurta,XL,1,INR,301.0,HYDERABAD,TELANGANA,IN,False
70514,406-9166173-8977118,05-14-22,Top,XS,1,INR,388.0,ALLAHABAD,UTTAR PRADESH,IN,False
70515,404-2736312-0463531,05-14-22,kurta,XL,1,INR,396.0,BHILAI,CHHATTISGARH,IN,False
70518,406-7147299-7485943,05-14-22,Top,XL,1,INR,513.0,RATNAGIRI,MAHARASHTRA,IN,False
70519,406-7147299-7485943,05-14-22,Western Dress,L,1,INR,791.0,RATNAGIRI,MAHARASHTRA,IN,False
70521,408-4915581-6019558,05-14-22,Top,XL,1,INR,545.0,PUNE,MAHARASHTRA,IN,False
70522,171-6640757-9162748,05-14-22,Top,XXL,1,INR,321.0,PUNE,MAHARASHTRA,IN,False
70523,171-6640757-9162748,05-14-22,Top,XXL,1,INR,354.0,PUNE,MAHARASHTRA,IN,False
70524,403-8309450-7669161,05-14-22,Set,3XL,1,INR,759.0,ERNAKULAM,KERALA,IN,False
70527,408-3231745-8149965,05-14-22,Western Dress,XS,1,INR,0.0,MANGALURU,KARNATAKA,IN,False
70531,402-3414719-3446728,05-14-22,Set,L,1,INR,1299.0,Bangalore,KARNATAKA,IN,False
70533,405-4825768-7862730,05-14-22,kurta,L,1,INR,811.0,BENGALURU,KARNATAKA,IN,False
70534,407-9810307-9636322,05-14-22,Set,L,1,INR,949.0,MUMBAI,MAHARASHTRA,IN,False
70535,406-0369266-6607506,05-14-22,Ethnic Dress,L,1,INR,999.0,NEW DELHI,DELHI,IN,False
70536,403-5910313-3070702,05-14-22,Set,XL,1,INR,699.0,SURAT,Gujarat,IN,False
70543,407-9232769-3046730,05-14-22,Top,XXL,1,INR,493.0,Navi Mumbai,MAHARASHTRA,IN,False
70544,407-9721260-7440361,05-14-22,kurta,3XL,1,INR,386.0,WARANGAL,TELANGANA,IN,False
70545,404-0372461-0945103,05-14-22,Set,XL,1,INR,631.0,Bangalore,KARNATAKA,IN,False
70548,403-9106408-4345152,05-14-22,Set,XL,1,INR,888.0,GURGAON,HARYANA,IN,False
70551,405-0581078-7308320,05-14-22,Top,XXL,1,INR,690.0,indore,MADHYA PRADESH,IN,False
70552,407-7305556-4853916,05-14-22,kurta,XXL,1,INR,771.0,HYDERABAD,TELANGANA,IN,False
70556,403-4857387-2423502,05-14-22,kurta,L,1,INR,459.0,Kharagpur,WEST BENGAL,IN,False
70557,407-2227908-7905960,05-14-22,Ethnic Dress,L,1,INR,373.0,MUMBAI,MAHARASHTRA,IN,False
70558,171-3588183-5476356,05-14-22,Set,XS,1,INR,1186.0,BENGALURU,KARNATAKA,IN,False
70559,403-4672918-0549129,05-14-22,Top,L,1,INR,388.0,Silvass,DADRA AND NAGAR,IN,False
70560,408-6174130-8621900,05-14-22,Set,S,1,INR,635.0,BENGALURU,KARNATAKA,IN,False
70563,402-9025708-6685168,05-14-22,Western Dress,3XL,1,INR,825.0,TADEPALLIGUDEM,ANDHRA PRADESH,IN,False
70566,404-1560019-1874708,05-14-22,Western Dress,L,1,INR,420.0,NEW DELHI,DELHI,IN,False
70569,408-5820487-3343542,05-14-22,Set,XXL,1,INR,729.0,Kanumolu,ANDHRA PRADESH,IN,False
70574,403-3844282-2372305,05-14-22,Western Dress,L,1,INR,771.0,CHENNAI,TAMIL NADU,IN,False
70576,405-8658801-7917132,05-14-22,Top,XL,1,INR,387.0,Dimapur,NAGALAND,IN,False
70578,405-2605239-8484309,05-14-22,Western Dress,XXL,1,INR,771.0,RAJNANDGAON,CHHATTISGARH,IN,False
70584,407-4876559-5962768,05-14-22,Set,S,1,INR,1237.0,GIRIDIH,JHARKHAND,IN,False
70591,402-9511406-8547509,05-14-22,Set,XS,1,INR,631.0,CHENNAI,TAMIL NADU,IN,False
70593,405-0821387-4991508,05-14-22,Western Dress,XXL,1,INR,771.0,Bangalore,KARNATAKA,IN,False
70595,408-1188767-5721961,05-14-22,Ethnic Dress,XXL,1,INR,899.0,NEW DELHI,DELHI,IN,False
70600,403-6249350-4459523,05-14-22,kurta,L,1,INR,325.0,Nani DAMAN,DADRA AND NAGAR,IN,False
70601,408-0695943-6924305,05-14-22,Western Dress,XL,1,INR,999.0,Durgapur,WEST BENGAL,IN,False
70602,402-7281154-6481101,05-14-22,Set,XS,1,INR,478.0,CUTTACK,ODISHA,IN,False
70606,407-4129244-0941122,05-14-22,Top,S,1,INR,539.0,HYDERABAD,TELANGANA,IN,False
70607,407-3837415-3820333,05-14-22,Top,3XL,1,INR,360.0,PUNE,MAHARASHTRA,IN,False
70608,403-9938645-6681908,05-14-22,kurta,L,1,INR,967.0,MUMBAI,MAHARASHTRA,IN,True
70612,407-1653593-3105142,05-14-22,Set,S,1,INR,729.0,CHENNAI,TAMIL NADU,IN,False
70617,402-6603987-1185962,05-14-22,Set,XL,1,INR,985.0,SOLAN,HIMACHAL PRADESH,IN,False
70619,408-6911775-2602700,05-14-22,kurta,M,1,INR,0.0,MUMBAI,MAHARASHTRA,IN,False
70625,405-3086583-7803512,05-14-22,Blouse,M,1,INR,529.0,MUMBAI,MAHARASHTRA,IN,False
70626,405-3086583-7803512,05-14-22,Set,L,1,INR,999.0,MUMBAI,MAHARASHTRA,IN,False
70627,405-3086583-7803512,05-14-22,Blouse,M,1,INR,333.0,MUMBAI,MAHARASHTRA,IN,False
70630,403-5690036-8057923,05-14-22,Set,M,1,INR,666.0,AHMEDABAD,Gujarat,IN,False
70631,408-0558342-4517112,05-14-22,Set,XL,1,INR,852.0,New Delhi,DELHI,IN,False
70633,406-0298771-6630763,05-14-22,Western Dress,XL,1,INR,771.0,HYDERABAD,TELANGANA,IN,False
70636,408-2313258-8991506,05-14-22,Set,XL,1,INR,0.0,MUMBAI,MAHARASHTRA,IN,False
70638,403-7600455-5424363,05-14-22,Set,M,1,INR,988.0,INDORE,MADHYA PRADESH,IN,False
70642,408-7580806-6378748,05-14-22,Set,L,1,INR,582.0,SRIKAKULAM,ANDHRA PRADESH,IN,False
70643,407-6356241-3999560,05-14-22,kurta,S,1,INR,587.0,MUMBAI,MAHARASHTRA,IN,False
70644,408-0083410-4852307,05-14-22,Western Dress,S,1,INR,859.0,KHORDA,ODISHA,IN,False
70647,171-6378295-3880356,05-14-22,Western Dress,XL,1,INR,581.0,LONAVALA,MAHARASHTRA,IN,False
70653,405-8586524-3590761,05-14-22,Set,L,1,INR,1523.0,Ballia,UTTAR PRADESH,IN,False
70654,406-4084539-7416306,05-14-22,Set,M,1,INR,1072.0,MAHABUBABAD,TELANGANA,IN,False
70655,408-4415387-2888362,05-14-22,Top,3XL,1,INR,529.0,NEW DELHI,DELHI,IN,False
70656,171-9599392-4578760,05-14-22,kurta,3XL,1,INR,587.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
70658,407-4519779-8273158,05-14-22,Set,XL,1,INR,1299.0,DABHOI,Gujarat,IN,False
70662,406-4265399-2245900,05-14-22,Set,S,1,INR,579.0,BENGALURU,KARNATAKA,IN,False
70663,407-0014159-4042726,05-14-22,kurta,XL,1,INR,376.0,NAGPUR,MAHARASHTRA,IN,False
70669,405-3280164-3323530,05-14-22,Set,M,1,INR,1112.0,GURUGRAM,HARYANA,IN,False
70671,404-9992323-3767530,05-14-22,Set,L,1,INR,988.0,HYDERABAD,TELANGANA,IN,False
70672,408-7490679-5584341,05-14-22,Set,M,1,INR,1399.0,GUWAHATI,ASSAM,IN,False
70678,406-0282229-1273963,05-14-22,Western Dress,L,1,INR,771.0,NADIAD,Gujarat,IN,False
70681,404-2365131-4993102,05-14-22,Set,XXL,1,INR,999.0,AHMEDABAD,Gujarat,IN,False
70683,404-1348503-5713913,05-14-22,Set,3XL,1,INR,999.0,JUTOGH,HIMACHAL PRADESH,IN,False
70689,408-9802436-8866747,05-14-22,Set,XL,1,INR,0.0,LUCKNOW,UTTAR PRADESH,IN,False
70691,405-8829385-2089914,05-14-22,Top,XL,1,INR,425.0,AHMEDABAD,Gujarat,IN,False
70693,404-6036106-7793125,05-14-22,Set,XXL,1,INR,999.0,MUMBAI,MAHARASHTRA,IN,False
70697,404-0607798-4455551,05-14-22,kurta,XL,1,INR,469.0,CHENNAI,TAMIL NADU,IN,False
70699,407-1552259-8369918,05-14-22,kurta,L,1,INR,345.0,Lonavala,MAHARASHTRA,IN,False
70702,408-8255149-6601157,05-14-22,kurta,L,1,INR,0.0,"Dwarka, Sector - 22",DELHI,IN,False
70703,171-7043791-9197114,05-14-22,kurta,S,1,INR,635.0,PANCHKULA,HARYANA,IN,False
70706,404-7384646-2589966,05-14-22,Blouse,M,1,INR,625.0,REWA,MADHYA PRADESH,IN,False
70711,404-0090436-2365163,05-14-22,kurta,6XL,1,INR,925.0,SHIMLA,HIMACHAL PRADESH,IN,False
70713,408-1006679-3861928,05-14-22,Western Dress,L,1,INR,771.0,BENGALURU,KARNATAKA,IN,False
70715,408-1848355-7701952,05-14-22,Set,S,1,INR,857.0,BENGALURU,KARNATAKA,IN,False
70717,402-3094966-2919557,05-14-22,Blouse,L,1,INR,529.0,Kolkata,WEST BENGAL,IN,False
70720,403-4191295-0025949,05-14-22,Western Dress,M,1,INR,771.0,CHANDIGARH,CHANDIGARH,IN,False
70721,403-4191295-0025949,05-14-22,Western Dress,M,1,INR,771.0,CHANDIGARH,CHANDIGARH,IN,False
70723,408-4610596-5625921,05-14-22,Set,XL,1,INR,999.0,MEERUT,UTTAR PRADESH,IN,False
70724,408-8166250-4940338,05-14-22,Western Dress,XXL,1,INR,859.0,KOCHI,KERALA,IN,False
70725,408-8166250-4940338,05-14-22,Set,3XL,1,INR,736.0,KOCHI,KERALA,IN,False
70729,406-0700551-4460326,05-14-22,Western Dress,L,1,INR,771.0,CHENNAI,TAMIL NADU,IN,False
70730,406-5759450-5612303,05-14-22,kurta,6XL,1,INR,869.0,NOIDA,UTTAR PRADESH,IN,False
70732,404-3808613-1847546,05-14-22,Set,XL,1,INR,575.0,GUWAHATI,ASSAM,IN,False
70735,406-6488977-6457114,05-14-22,Set,M,1,INR,771.0,BHARATPUR,RAJASTHAN,IN,False
70736,408-0108518-4472316,05-14-22,kurta,3XL,1,INR,487.0,MOGA,PUNJAB,IN,False
70737,404-6481792-6890719,05-14-22,Top,3XL,1,INR,529.0,DEHRADUN,UTTARAKHAND,IN,False
70738,402-5981139-7693133,05-14-22,Western Dress,S,1,INR,771.0,VALPOI,GOA,IN,False
70739,402-5981139-7693133,05-14-22,Western Dress,M,1,INR,771.0,VALPOI,GOA,IN,False
70741,402-9662244-4266763,05-14-22,Western Dress,L,1,INR,771.0,BENGALURU,KARNATAKA,IN,False
70746,402-7405683-1017131,05-14-22,Western Dress,M,1,INR,771.0,JAGATSINGHAPUR,ODISHA,IN,False
70747,404-2522496-0385924,05-14-22,kurta,S,1,INR,635.0,FARIDABAD,HARYANA,IN,False
70749,407-5099909-5593953,05-14-22,Set,M,1,INR,771.0,SHIROLI MIDC,MAHARASHTRA,IN,False
70751,408-6260753-7043539,05-14-22,Set,S,1,INR,1068.0,MUMBAI,MAHARASHTRA,IN,False
70752,408-2146434-1705929,05-14-22,Set,L,1,INR,0.0,Shimla,HIMACHAL PRADESH,IN,False
70755,402-2671067-5365932,05-14-22,Western Dress,XL,1,INR,791.0,VIJAYAWADA,ANDHRA PRADESH,IN,False
70756,408-2056802-3621901,05-14-22,Western Dress,L,1,INR,771.0,"South Bopal, Ahmedabad",Gujarat,IN,False
70759,404-6027862-0428329,05-14-22,Western Dress,L,1,INR,825.0,HYDERABAD,TELANGANA,IN,False
70760,404-6027862-0428329,05-14-22,Western Dress,L,1,INR,899.0,HYDERABAD,TELANGANA,IN,False
70762,405-1208227-1715525,05-14-22,kurta,3XL,1,INR,477.0,Mumbai,MAHARASHTRA,IN,False
70766,408-5017348-5613115,05-14-22,kurta,3XL,1,INR,382.0,Secunderabad,TELANGANA,IN,False
70769,403-2694547-1414719,05-14-22,Set,S,1,INR,1338.0,Gurgaon,HARYANA,IN,False
70771,403-5385461-5633120,05-14-22,Western Dress,M,1,INR,791.0,AMRAVATI,MAHARASHTRA,IN,False
70775,403-0751703-1422702,05-14-22,Set,XL,1,INR,817.0,BENGALURU,KARNATAKA,IN,False
70778,408-0757467-6402725,05-14-22,Set,XXL,1,INR,1099.0,SECUNDERABAD,TELANGANA,IN,False
70780,406-2921796-2367509,05-14-22,kurta,L,1,INR,305.0,BHUBANESWAR,ODISHA,IN,False
70781,406-2921796-2367509,05-14-22,kurta,L,1,INR,301.0,BHUBANESWAR,ODISHA,IN,False
70784,406-0949080-2722741,05-14-22,Set,M,1,INR,736.0,NAVI MUMBAI,MAHARASHTRA,IN,False
70786,403-1325165-1412331,05-14-22,Set,L,1,INR,1238.0,NEW DELHI,DELHI,IN,False
70787,171-3819957-1430719,05-14-22,Set,M,1,INR,1186.0,Muthi,JAMMU & KASHMIR,IN,False
70788,402-9176762-3535507,05-14-22,kurta,L,1,INR,487.0,BHAGALPUR,BIHAR,IN,False
70789,171-2204161-3549912,05-14-22,Set,XXL,1,INR,523.0,CHENNAI,TAMIL NADU,IN,False
70791,404-9935262-3562700,05-14-22,Top,M,1,INR,545.0,MUMBAI,MAHARASHTRA,IN,False
70794,404-4681834-9105957,05-14-22,Set,S,1,INR,1068.0,VIKASNAGAR,UTTARAKHAND,IN,False
70799,402-4762183-4371542,05-14-22,Western Dress,L,1,INR,579.0,PARDI,Gujarat,IN,False
70802,404-4374173-0053135,05-14-22,kurta,3XL,1,INR,771.0,HYDERABAD,TELANGANA,IN,False
70803,402-3234530-6546720,05-14-22,Set,XXL,1,INR,1399.0,BANGALORE,KARNATAKA,IN,False
70806,407-9603669-5504311,05-14-22,Set,3XL,1,INR,653.0,BENGALURU,KARNATAKA,IN,False
70810,403-9698166-7229920,05-14-22,kurta,L,1,INR,517.0,KOTA,RAJASTHAN,IN,False
70813,403-1057138-9142703,05-14-22,kurta,S,1,INR,523.0,RAIPUR,CHHATTISGARH,IN,False
70814,403-3185516-0197104,05-14-22,Set,L,1,INR,799.0,SUNABEDA,ODISHA,IN,False
70817,408-0990223-7365137,05-14-22,Set,XL,1,INR,599.0,NOIDA,UTTAR PRADESH,IN,False
70819,407-7965563-0573915,05-14-22,Set,S,1,INR,517.0,NEW DELHI,DELHI,IN,False
70820,402-7446239-2400333,05-14-22,Set,XL,1,INR,1299.0,SURAT,Gujarat,IN,False
70822,406-0164398-4205125,05-14-22,Top,L,1,INR,399.0,NAVSARI,Gujarat,IN,False
70823,171-7304785-3093903,05-14-22,Set,L,1,INR,599.0,PATNA,BIHAR,IN,False
70828,402-6841791-1266720,05-14-22,Set,L,1,INR,736.0,BENGALURU,KARNATAKA,IN,False
70829,402-6841791-1266720,05-14-22,Western Dress,M,1,INR,771.0,BENGALURU,KARNATAKA,IN,False
70830,171-7621922-4058723,05-14-22,Set,L,1,INR,696.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
70835,402-0644748-1969132,05-14-22,Set,XL,1,INR,696.0,LUCKNOW,UTTAR PRADESH,IN,False
70846,403-4070987-2285128,05-14-22,kurta,XXL,1,INR,333.0,BENGALURU,KARNATAKA,IN,False
70847,403-4070987-2285128,05-14-22,kurta,XXL,1,INR,333.0,BENGALURU,KARNATAKA,IN,False
70851,404-9447560-0540369,05-14-22,Western Dress,S,1,INR,771.0,"ZIRAKPUR,MOHALI",PUNJAB,IN,False
70854,405-1987144-4901960,05-14-22,Set,XL,1,INR,499.0,BHUBANESWAR,ODISHA,IN,False
70855,403-6310123-1693942,05-14-22,Set,XL,1,INR,1132.0,GREATER NOIDA,UTTAR PRADESH,IN,False
70857,405-2165120-3947524,05-14-22,Set,M,1,INR,1299.0,HYDERABAD,TELANGANA,IN,False
70860,407-4370020-2750753,05-14-22,kurta,XXL,1,INR,449.0,HOSKOTE,KARNATAKA,IN,False
70861,408-9952374-7062750,05-14-22,Set,3XL,1,INR,1523.0,BENGALURU,KARNATAKA,IN,False
70864,404-9514367-7372338,05-14-22,Western Dress,L,1,INR,771.0,LUCKNOW,UTTAR PRADESH,IN,False
70869,408-9768165-7105950,05-14-22,Top,XL,1,INR,574.0,PATNA,BIHAR,IN,False
70875,403-6497786-9989100,05-14-22,Set,XL,1,INR,1523.0,KOLKATA,WEST BENGAL,IN,False
70877,408-4845573-5623522,05-14-22,Western Dress,L,1,INR,377.0,GHAZIABAD,UTTAR PRADESH,IN,False
70878,408-4845573-5623522,05-14-22,Western Dress,L,1,INR,690.0,GHAZIABAD,UTTAR PRADESH,IN,False
70879,403-4760448-4789927,05-14-22,Top,3XL,1,INR,574.0,MISRIKH CUM NEEMSAR,UTTAR PRADESH,IN,False
70882,171-9113952-6102721,05-14-22,Set,L,1,INR,599.0,SOHNA,HARYANA,IN,False
70886,403-8416488-9661150,05-14-22,Top,M,1,INR,545.0,BENGALURU,KARNATAKA,IN,False
70893,404-2767237-2451524,05-14-22,Bottom,L,1,INR,360.0,CHANDIGARH,CHANDIGARH,IN,False
70895,405-2866028-0494700,05-14-22,Western Dress,L,1,INR,475.0,MUMBAI,MAHARASHTRA,IN,False
70898,402-5576935-1361128,05-14-22,Top,M,1,INR,338.0,BHILAI,CHHATTISGARH,IN,False
70902,407-1997595-1162709,05-14-22,Western Dress,L,1,INR,771.0,Hyderabad,TELANGANA,IN,False
70903,404-7578336-5099523,05-14-22,Western Dress,XS,1,INR,519.0,HYDERABAD,TELANGANA,IN,False
70904,171-3210359-3909919,05-14-22,Western Dress,XS,1,INR,989.0,HYDERABAD,TELANGANA,IN,False
70906,403-8744618-4641109,05-14-22,Western Dress,L,1,INR,771.0,KOLKATA,WEST BENGAL,IN,False
70910,404-7146024-0252366,05-14-22,Western Dress,S,1,INR,771.0,Kasba,BIHAR,IN,False
70913,404-1630054-9792336,05-14-22,Top,3XL,1,INR,574.0,GUWAHATI,ASSAM,IN,False
70914,404-4332483-4062721,05-14-22,Set,XL,1,INR,999.0,GUWAHATI,ASSAM,IN,False
70916,171-5868809-5958719,05-14-22,Western Dress,XL,1,INR,665.0,AGRA,UTTAR PRADESH,IN,False
70917,407-0195317-7139511,05-14-22,Western Dress,XS,1,INR,899.0,LUCKNOW,UTTAR PRADESH,IN,False
70919,405-9567792-6562700,05-14-22,kurta,XXL,1,INR,469.0,HYDERABAD,TELANGANA,IN,False
70920,402-9573728-6177149,05-14-22,Top,XL,1,INR,493.0,BENGALURU,KARNATAKA,IN,False
70921,407-6649146-8687525,05-14-22,Western Dress,M,1,INR,771.0,Lucknow,UTTAR PRADESH,IN,False
70922,406-8608264-2894765,05-14-22,Western Dress,3XL,1,INR,791.0,GREATER NOIDA,UTTAR PRADESH,IN,False
70923,171-2131016-0093126,05-14-22,Set,M,1,INR,1238.0,CHENNAI,TAMIL NADU,IN,False
70924,402-7578276-8284329,05-14-22,kurta,L,1,INR,307.0,Bengaluru,KARNATAKA,IN,False
70925,408-6521998-5057943,05-14-22,kurta,XS,1,INR,301.0,PATNA,BIHAR,IN,False
70926,408-6521998-5057943,05-14-22,kurta,XS,1,INR,301.0,PATNA,BIHAR,IN,False
70927,405-6789474-0145910,05-14-22,Set,XL,1,INR,878.0,Mumbai,MAHARASHTRA,IN,False
70930,408-2478642-3677115,05-14-22,Western Dress,3XL,1,INR,771.0,SECUNDERABAD,TELANGANA,IN,False
70936,402-4208636-9629100,05-14-22,kurta,L,1,INR,709.0,Mumbai,MAHARASHTRA,IN,False
70939,408-1212339-2697950,05-14-22,kurta,M,1,INR,399.0,BAGLI,MADHYA PRADESH,IN,False
70942,171-2110725-8010704,05-14-22,kurta,XL,1,INR,709.0,MANGALYA,MADHYA PRADESH,IN,False
70943,403-1285504-8605968,05-14-22,Set,S,1,INR,568.0,RAIPUR,CHHATTISGARH,IN,False
70944,404-3199965-4081909,05-14-22,kurta,S,1,INR,568.0,SANASWADI,MAHARASHTRA,IN,False
70953,404-7768482-2143536,05-14-22,kurta,XL,1,INR,449.0,ERNAKULAM,KERALA,IN,False
70955,404-0093647-8009953,05-14-22,Western Dress,3XL,1,INR,885.0,RANCHI,JHARKHAND,IN,False
70958,406-0509440-3569949,05-14-22,Set,S,1,INR,999.0,Chennai,TAMIL NADU,IN,False
70962,406-9319301-3595538,05-14-22,kurta,M,1,INR,574.0,BENGALURU,KARNATAKA,IN,False
70964,404-8632312-4209161,05-14-22,Top,XL,2,INR,1250.0,HYDERABAD,TELANGANA,IN,False
70966,171-1314962-6833148,05-14-22,kurta,S,1,INR,329.0,GHAZIABAD,UTTAR PRADESH,IN,False
70967,405-8260270-3441913,05-14-22,kurta,L,1,INR,635.0,NOIDA,UTTAR PRADESH,IN,False
70970,171-0396849-4708304,05-14-22,kurta,XL,1,INR,449.0,RISHIKESH,UTTARAKHAND,IN,False
70976,171-2223950-1833150,05-14-22,Western Dress,S,1,INR,771.0,LUCKNOW,UTTAR PRADESH,IN,False
70977,408-1952147-9228354,05-14-22,Western Dress,XXL,1,INR,791.0,Pune,MAHARASHTRA,IN,False
70979,408-3105966-1967509,05-14-22,Set,S,1,INR,537.0,CHENNAI,TAMIL NADU,IN,False
70980,408-3105966-1967509,05-14-22,Set,S,1,INR,517.0,CHENNAI,TAMIL NADU,IN,False
70981,408-2265258-6743533,05-14-22,Western Dress,L,1,INR,0.0,PUTTUR,KARNATAKA,IN,False
70988,406-1546127-1769963,05-14-22,Western Dress,XXL,1,INR,885.0,Hyderabad,TELANGANA,IN,False
70991,402-4131505-5157152,05-14-22,kurta,3XL,1,INR,475.0,CHANDIGARH,CHANDIGARH,IN,False
70992,402-4131505-5157152,05-14-22,kurta,3XL,1,INR,368.0,CHANDIGARH,CHANDIGARH,IN,False
70993,402-3088691-5277153,05-14-22,Top,XL,1,INR,317.0,HATHRAS,UTTAR PRADESH,IN,False
70996,171-4458829-0703546,05-14-22,Set,L,1,INR,788.0,NEW DELHI,DELHI,IN,False
70999,408-3325346-7192363,05-14-22,Set,M,1,INR,455.0,MUMBAI,MAHARASHTRA,IN,False
71006,405-6197520-5191545,05-14-22,Set,S,1,INR,560.0,Guwahati,ASSAM,IN,False
71008,403-0678323-5679538,05-14-22,Western Dress,M,1,INR,771.0,THIRUVANANTHAPURAM,KERALA,IN,False
71011,408-3585205-2793917,05-14-22,kurta,XL,1,INR,487.0,NEW DELHI,DELHI,IN,False
71014,404-1220908-0792352,05-14-22,Top,M,1,INR,323.0,SONIPAT,HARYANA,IN,False
71015,404-1220908-0792352,05-14-22,Top,M,1,INR,360.0,SONIPAT,HARYANA,IN,False
71016,404-1220908-0792352,05-14-22,Top,L,1,INR,321.0,SONIPAT,HARYANA,IN,False
71017,404-1220908-0792352,05-14-22,Top,M,1,INR,399.0,SONIPAT,HARYANA,IN,False
71019,408-1152408-7871508,05-14-22,Top,M,1,INR,0.0,KOLLAM,KERALA,IN,False
71020,171-8476223-6803526,05-14-22,Western Dress,S,1,INR,771.0,NEW DELHI,DELHI,IN,False
71021,406-0182420-4420352,05-14-22,kurta,L,1,INR,345.0,DOGADDA,UTTARAKHAND,IN,False
71026,405-7942840-7244332,05-14-22,kurta,M,1,INR,399.0,DEHRADUN,UTTARAKHAND,IN,False
71028,404-9796410-9555513,05-14-22,Western Dress,M,1,INR,771.0,MUMBAI,MAHARASHTRA,IN,False
71029,408-5704736-6857926,05-14-22,Blouse,M,1,INR,625.0,ALIGARH,UTTAR PRADESH,IN,False
71035,171-6786787-9333929,05-14-22,Set,XL,1,INR,666.0,BENGALURU,KARNATAKA,IN,False
71037,407-3572389-3483537,05-14-22,Set,XL,1,INR,999.0,BENGALURU,KARNATAKA,IN,False
71040,406-1835041-1381935,05-14-22,Western Dress,3XL,1,INR,625.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
71041,406-8735384-2105913,05-14-22,Set,L,1,INR,696.0,BENGALURU,KARNATAKA,IN,False
71042,402-9625262-6121947,05-14-22,Western Dress,M,1,INR,771.0,AMBIKAPUR,CHHATTISGARH,IN,False
71043,403-0494882-0251543,05-14-22,Set,3XL,1,INR,455.0,bareilly,UTTAR PRADESH,IN,False
71044,171-8773094-6077167,05-14-22,Set,L,1,INR,999.0,VIJAYAWADA,ANDHRA PRADESH,IN,False
71045,403-6741089-2534710,05-14-22,kurta,XL,1,INR,301.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
71046,403-6741089-2534710,05-14-22,Set,XL,1,INR,786.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
71047,408-2454586-2161921,05-14-22,Western Dress,S,1,INR,771.0,PATHANAMTHITTA,KERALA,IN,False
71053,403-2789863-4361161,05-14-22,Western Dress,M,1,INR,771.0,NEW DELHI,DELHI,IN,False
